,host_is_superhost,zipcode,bathrooms,bedrooms,beds,bed_type_Real Bed,bed_type_Futon,bed_type_Couch,bed_type_Pull-out Sofa,bed_type_Airbed,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability_1,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable_1,instant_bookable_0,cancellation_policy_strict_14_with_grace_period,cancellation_policy_moderate,cancellation_policy_flexible,cancellation_policy_super_strict_60,cancellation_policy_super_strict_30,cancellation_policy_strict,require_guest_profile_picture_0,require_guest_profile_picture_1,require_guest_phone_verification_0,require_guest_phone_verification_1,calculated_host_listings_count,reviews_per_month,latitude,longitude,host_days,first_review_days,last_review_days,avg_price
895,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,76.0,500.0,300.0,1,0.0,30,1125,1,0,5,35,310,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,0.54,47.64832,-122.37785,1479.0,53.0,55.0,139.88920725883477
896,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,92.0,500.0,300.0,1,0.0,30,1125,1,30,60,90,365,1,100.0,10.0,10.0,10.0,8.0,8.0,8.0,0,1,0,0,0,0,0,1,1,0,1,0,237,0.63,47.64693,-122.3788,1479.0,45.0,47.0,139.88920725883477
897,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,74.0,500.0,300.0,1,0.0,30,1125,1,0,0,3,278,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.6469,-122.37803000000001,1479.0,442.0,4.0,139.88920725883477
898,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,92.0,500.0,300.0,1,0.0,30,1125,1,30,60,90,365,1,100.0,10.0,8.0,8.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,0.57,47.64762,-122.37786000000001,1479.0,50.0,52.0,139.88920725883477
899,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,74.0,500.0,300.0,1,0.0,30,1125,1,11,41,71,346,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.64683,-122.37768999999999,1479.0,442.0,4.0,139.88920725883477
900,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,74.0,500.0,300.0,1,0.0,30,1125,1,0,5,35,310,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.6485,-122.37863999999999,1479.0,1.0,3.0,139.88920725883477
901,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,74.0,500.0,300.0,1,0.0,30,1125,1,0,5,8,283,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,0.42,47.64686,-122.37788,1479.0,68.0,70.0,139.88920725883477
902,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,76.0,500.0,300.0,1,0.0,30,1125,1,6,36,66,341,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,1,0,0,0,0,0,1,1,0,1,0,237,0.7,47.64909,-122.37863,1479.0,40.0,42.0,139.88920725883477
903,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,92.0,500.0,300.0,1,0.0,30,1125,1,30,60,90,365,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.64833,-122.37917,1479.0,442.0,4.0,139.88920725883477
904,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,92.0,500.0,300.0,1,0.0,30,1125,1,30,60,90,365,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.6486,-122.37955,1479.0,442.0,4.0,139.88920725883477
905,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,76.0,500.0,300.0,1,0.0,30,1125,1,21,51,81,356,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.64848,-122.37799,1479.0,442.0,4.0,139.88920725883477
906,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,76.0,500.0,300.0,1,0.0,30,1125,1,1,31,61,336,1,100.0,10.0,10.0,10.0,8.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.64907,-122.37913999999999,1479.0,11.0,13.0,139.88920725883477
907,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,76.0,500.0,300.0,1,0.0,30,1125,1,0,18,48,323,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,0.6,47.647090000000006,-122.3793,1479.0,47.0,49.0,139.88920725883477
908,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,74.0,500.0,300.0,1,0.0,30,1125,1,1,31,61,336,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.64714,-122.37771000000001,1479.0,442.0,4.0,139.88920725883477
909,1.0,98122.0,1.0,0.0,1.0,1,0,0,0,0,89.0,0.0,35.0,2,25.0,1,12,1,19,25,25,25,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,6.05,47.6087,-122.29848999999999,2031.0,121.0,18.0,139.88920725883477
910,1.0,98122.0,2.5,3.0,3.0,1,0,0,0,0,180.0,175.0,175.0,3,25.0,1,1125,1,11,22,49,135,16,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,2,3.38,47.6135,-122.29738,282.0,139.0,22.0,139.88920725883477
911,1.0,98122.0,2.0,2.0,2.0,1,0,0,0,0,199.0,500.0,410.0,1,0.0,30,1125,1,14,44,74,349,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.60986,-122.33953000000001,1479.0,442.0,4.0,139.88920725883477
912,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,152.0,500.0,300.0,1,0.0,30,1125,1,0,0,0,265,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.608129999999996,-122.3391,1479.0,442.0,4.0,139.88920725883477
913,1.0,98122.0,2.0,2.0,2.0,1,0,0,0,0,199.0,500.0,410.0,1,0.0,30,1125,1,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,0.33,47.61003,-122.33955,1479.0,88.0,90.0,139.88920725883477
914,1.0,98122.0,2.0,2.0,2.0,1,0,0,0,0,199.0,500.0,410.0,1,0.0,30,1125,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.608259999999994,-122.33878,1479.0,442.0,4.0,139.88920725883477
915,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,143.0,500.0,300.0,1,0.0,30,1125,1,30,32,41,316,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.60819,-122.33816000000002,1479.0,442.0,4.0,139.88920725883477
916,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,143.0,500.0,300.0,1,0.0,30,1125,1,0,4,8,283,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.608470000000004,-122.33932,1479.0,442.0,4.0,139.88920725883477
917,0.0,98122.0,1.5,2.0,2.0,1,0,0,0,0,225.0,0.0,130.0,1,0.0,3,14,1,24,49,79,251,8,85.0,9.0,9.0,10.0,9.0,10.0,9.0,1,0,0,0,1,0,0,0,1,0,1,0,3,3.29,47.61665,-122.31558999999999,197.0,70.0,10.0,139.88920725883477
918,1.0,98122.0,1.0,1.0,2.0,1,0,0,0,0,185.0,175.0,60.0,2,10.0,1,30,1,23,47,77,167,18,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,1,0,0,0,1,0,1,0,1,5.57,47.63297,-122.31106000000001,1229.0,94.0,17.0,139.88920725883477
919,1.0,98122.0,2.5,3.0,3.0,1,0,0,0,0,225.0,175.0,175.0,3,25.0,1,1125,1,21,41,71,338,15,87.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,2,3.26,47.61347,-122.29682,282.0,135.0,16.0,139.88920725883477
920,1.0,98122.0,1.0,1.0,2.0,1,0,0,0,0,119.0,0.0,60.0,1,0.0,2,90,1,10,25,55,55,17,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,2,4.18,47.60887,-122.29766000000001,2018.0,119.0,4.0,139.88920725883477
921,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,116.0,500.0,300.0,1,0.0,30,1125,1,0,0,4,279,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.6189,-122.33993000000001,1479.0,442.0,4.0,139.88920725883477
922,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,90.0,500.0,300.0,1,0.0,30,1125,1,7,9,9,263,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0,0,0,1,1,0,1,0,237,1.0,47.62088,-122.33913999999999,1479.0,442.0,4.0,139.88920725883477
923,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,169.0,500.0,89.0,3,30.0,2,1125,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,0,1,0,1,346,1.0,47.61562,-122.32638999999999,2273.0,442.0,4.0,139.88920725883477
